time,temp
1727810578.9368289,975.8
1727810579.1054966,975.8
1727810579.221188,980.6
1727810579.3374634,995.3
1727810579.4502304,995.3
1727810579.6147244,991.3
1727810579.7305923,991.3
1727810579.8971176,1000.6
1727810580.0519183,1000.6
1727810580.1679697,991.3
1727810580.2841218,991.3
1727810580.4005427,990.5
1727810580.5668828,990.5
1727810580.6827078,1001.8
1727810580.8000386,1001.8
1727810580.916107,1001.9
1727810581.029883,1001.9
1727810581.1428251,1007.4
1727810581.2594197,1007.4
1727810581.4246867,1002.7
1727810581.585395,1002.7
1727810581.702133,1015.1
1727810581.8185754,999.9
1727810581.9788291,999.9
1727810582.136769,1010.5
1727810582.2528653,1010.5
1727810582.4229457,1002.3
1727810582.5864503,1002.3
1727810582.7430596,1005.1
1727810582.8986175,997.8
1727810583.055579,997.8
1727810583.1735816,1031.8
1727810583.3356667,1031.8
1727810583.4930959,1015.5
1727810583.6078908,1029.2
1727810583.724615,1029.2
1727810583.8844311,1017.6
1727810584.0403664,1017.6
1727810584.1971855,1020.7
1727810584.3137674,1024.8
1727810584.4303408,1024.8
1727810584.586578,1024.8
1727810584.7520273,1027.0
1727810584.8657217,1027.0
1727810584.9775374,1027.0
1727810585.0927975,1034.2
1727810585.2090616,1034.2
1727810585.3258958,1033.4
1727810585.4415765,1033.4
1727810585.6054554,1033.4
1727810585.7207038,1034.3
1727810585.836177,1022.2
1727810585.9961472,1022.2
1727810586.1537316,1023.2
1727810586.2700603,1023.2
1727810586.4266696,1029.6
1727810586.5844736,1029.6
1727810586.7009547,1039.4
1727810586.8174443,1042.8
1727810586.9794364,1042.8
1727810587.1375973,1037.6
1727810587.2541788,1037.6
1727810587.4147794,1037.4
1727810587.572334,1037.4
1727810587.6878185,1039.4
1727810587.8516724,1039.4
1727810588.020966,1044.9
1727810588.1377833,1037.5
1727810588.30251,1037.5
1727810588.4146724,1040.1
1727810588.5305152,1040.1
1727810588.6448176,1032.4
1727810588.7593086,1032.4
1727810588.918233,1055.2
1727810589.031435,1055.2
1727810589.1480014,1053.8
1727810589.2651863,1053.8
1727810589.4214303,1050.0
1727810589.5878263,1050.0
1727810589.7425656,1045.2
1727810589.8548894,1049.1
1727810590.0124888,1049.1
1727810590.1251938,1058.0
1727810590.2378948,1058.0
1727810590.3502183,1061.2
1727810590.46227,1061.2
1727810590.6284788,1059.7
1727810590.7399101,1059.7
1727810590.8940256,1058.6
1727810591.0528865,1058.6
1727810591.209174,1060.3
1727810591.320899,1059.8
1727810591.4794867,1059.8
1727810591.5925555,1075.5
1727810591.7048016,1075.5
1727810591.8205225,1070.3
1727810591.9364038,1070.3
1727810592.0971634,1070.3
1727810592.2537303,1076.7
1727810592.3706107,1081.9
1727810592.4875448,1081.9
1727810592.6476953,1089.6
1727810592.762965,1089.6
1727810592.8753548,1089.2
1727810593.0440543,1089.2
1727810593.2001357,1089.4
1727810593.3715894,1096.2
1727810593.487835,1096.2
1727810593.6453092,1102.1
1727810593.7616582,1102.1
1727810593.9264064,1089.4
1727810594.0399876,1089.4
1727810594.1961327,1119.3
1727810594.3521488,1105.6
1727810594.4671593,1105.6
1727810594.5827637,1105.3
1727810594.697606,1105.3
1727810594.8541138,1105.9
1727810594.9687781,1105.9
1727810595.0830715,1109.9
1727810595.1987264,1109.9
1727810595.3146012,1106.6
1727810595.427842,1106.6
1727810595.5946186,1106.6
1727810595.710457,1112.9
1727810595.8249242,1105.2
1727810595.9413934,1105.2
1727810596.0568051,1105.2
1727810596.1733692,1113.0
1727810596.341009,1113.0
1727810596.4571905,1112.6
1727810596.5747173,1106.0
1727810596.73432,1106.0
1727810596.8508856,1112.0
1727810597.014112,1112.0
1727810597.1713362,1107.4
1727810597.32844,1107.4
1727810597.4873934,1111.9
1727810597.6570902,1100.1
1727810597.7741072,1100.1
1727810597.889067,1098.8
1727810598.0496757,1098.8
1727810598.2074463,1100.1
1727810598.3697286,1098.5
1727810598.486437,1098.5
1727810598.6495752,1091.4
1727810598.764347,1091.4
1727810598.8809047,1083.6
1727810598.9941928,1083.6
1727810599.14851,1087.8
1727810599.3059762,1087.8
1727810599.4232628,1089.8
1727810599.585393,1089.8
1727810599.7016673,1079.0
1727810599.8177843,1085.4
1727810599.9848096,1085.4
1727810600.1466262,1075.7
1727810600.304068,1075.7
1727810600.4194298,1081.2
1727810600.5354996,1081.2
1727810600.6975768,1069.0
1727810600.8126125,1075.7
1727810600.9291065,1075.7
1727810601.0839596,1075.7
1727810601.2401752,1064.0
1727810601.3970847,1084.9
1727810601.5136116,1084.9
1727810601.6263895,1077.9
1727810601.7846658,1077.9
1727810601.9464998,1074.8
1727810602.1026368,1073.8
1727810602.2143111,1073.8
1727810602.3314657,1082.5
1727810602.4478714,1082.5
1727810602.6083467,1076.1
1727810602.7638814,1076.1
1727810602.8806763,1069.4
1727810602.9935424,1069.4
1727810603.1516497,1079.3
1727810603.2683506,1079.3
1727810603.4317408,1079.7
1727810603.5899806,1079.7
1727810603.7060332,1086.0
1727810603.822598,1075.6
1727810603.939297,1075.6
1727810604.1022036,1075.6
1727810604.2177484,1097.4
1727810604.3862767,1084.7
1727810604.5472698,1084.7
1727810604.7029822,1095.0
1727810604.819835,1079.1
1727810604.9363635,1079.1
1727810605.0978377,1079.1
1727810605.2123027,1083.3
1727810605.3808324,1089.5
1727810605.552048,1089.5
1727810605.6646497,1089.4
1727810605.7766376,1089.4
1727810605.9287002,1085.4
1727810606.0404232,1085.4
1727810606.1980014,1090.9
1727810606.3575745,1092.3
1727810606.5099626,1092.3
1727810606.6210318,1090.8
1727810606.7856147,1090.8
1727810606.89764,1086.0
1727810607.0566459,1086.0
1727810607.1683471,1098.6
1727810607.2790716,1098.6
1727810607.436034,1089.4
1727810607.5919976,1089.4
1727810607.752828,1094.8
1727810607.8695421,1104.8
1727810608.0321333,1104.8
1727810608.1876526,1106.1
1727810608.3036397,1106.1
1727810608.416123,1108.1
1727810608.5317411,1108.1
1727810608.6883314,1101.1
1727810608.8044474,1101.1
1727810608.9211285,1099.2
1727810609.035828,1099.2
1727810609.148433,1111.0
1727810609.3151221,1111.0
1727810609.4315686,1115.7
1727810609.596621,1115.7
1727810609.7537446,1110.9
1727810609.914097,1116.3
1727810610.0701253,1116.3
1727810610.22783,1121.8
1727810610.3878307,1123.2
1727810610.5037034,1123.2
1727810610.6171863,1115.0
1727810610.7331367,1115.0
1727810610.9010742,1119.9
1727810611.0138986,1119.9
1727810611.1260183,1115.9
1727810611.2875016,1115.9
1727810611.4500103,1125.0
1727810611.5664194,1110.1
1727810611.6800802,1110.1
1727810611.8451622,1110.1
1727810612.0155816,1109.8
1727810612.1722655,1119.4
1727810612.328333,1119.4
1727810612.4451904,1122.7
1727810612.6020563,1116.9
1727810612.7178025,1116.9
1727810612.8720732,1111.6
1727810612.9861743,1111.6
1727810613.152601,1121.2
1727810613.3118145,1121.2
1727810613.4679213,1124.2
1727810613.6282246,1121.6
1727810613.74445,1121.6
1727810613.9156604,1109.7
1727810614.086413,1109.7
1727810614.203525,1114.8
1727810614.3203206,1117.5
1727810614.4363694,1117.5
1727810614.5534866,1117.5
1727810614.7188826,1109.6
1727810614.8835778,1100.4
1727810614.9965465,1100.4
1727810615.1136863,1108.2
1727810615.2756298,1108.2
1727810615.444405,1109.9
1727810615.5610228,1096.0
1727810615.677703,1096.0
1727810615.834114,1096.0
1727810615.9498963,1107.6
1727810616.108498,1106.2
1727810616.264674,1106.2
1727810616.4363232,1095.6
1727810616.59711,1095.6
1727810616.7136123,1109.9
1727810616.8311715,1098.7
1727810616.9492893,1098.7
1727810617.0637734,1113.2
1727810617.2229385,1113.2
1727810617.3804252,1106.8
1727810617.4959621,1106.8
1727810617.6088002,1110.1
1727810617.770041,1110.1
1727810617.9257104,1113.5
1727810618.0380917,1113.5
1727810618.2066488,1104.8
1727810618.3234975,1113.7
1727810618.4368527,1113.7
1727810618.5536041,1113.7
1727810618.668907,1115.7
1727810618.7858026,1115.7
1727810618.951462,1117.9
1727810619.0664241,1121.5
1727810619.2313569,1121.5
1727810619.4020586,1106.6
1727810619.518551,1106.6
1727810619.6759603,1103.2
1727810619.7894437,1103.2
1727810619.904942,1111.7
1727810620.0740523,1111.7
1727810620.231009,1119.1
1727810620.3476198,1112.0
1727810620.4644513,1112.0
1727810620.6257071,1116.8
1727810620.784992,1116.8
1727810620.9395776,1124.7
1727810621.1034932,1124.7
1727810621.2666824,1111.2
1727810621.3835075,1107.0
1727810621.5449455,1107.0
1727810621.65637,1105.9
1727810621.824797,1105.9
1727810621.9813468,1111.0
1727810622.139944,1100.0
1727810622.2526202,1100.0
1727810622.3639808,1113.6
1727810622.4749334,1113.6
1727810622.587072,1106.4
1727810622.7421107,1106.4
1727810622.901057,1101.7
1727810623.012874,1101.7
1727810623.1691258,1094.6
1727810623.327702,1094.6
1727810623.439963,1105.4
1727810623.551957,1105.4
1727810623.709497,1108.0
1727810623.8255055,1107.9
1727810623.9418073,1107.9
1727810624.0568109,1107.9
1727810624.1713035,1109.1
1727810624.3364472,1109.1
1727810624.5012066,1110.3
1727810624.6574457,1105.7
1727810624.8188653,1105.7
1727810624.9727545,1110.3
1727810625.1298242,1105.7
1727810625.2863314,1105.7
1727810625.4447162,1095.7
1727810625.5607498,1086.1
1727810625.7293537,1086.1
1727810625.845504,1071.2
1727810626.0126398,1071.2
1727810626.1702852,1068.4
1727810626.2872238,1068.4
1727810626.4045477,1053.2
1727810626.519891,1053.2
1727810626.6751943,1052.0
1727810626.7900732,1052.0
1727810626.9065444,1039.3
1727810627.0230653,1039.3
1727810627.1365252,1036.9
1727810627.3016388,1036.9
1727810627.41822,1025.5
1727810627.5359502,1025.5
1727810627.6489477,1027.2
1727810627.8174958,1027.2
1727810627.9302692,1021.5
1727810628.046211,1021.5
1727810628.2065005,1025.1
1727810628.3687122,1018.6
1727810628.4831107,1018.6
1727810628.5990212,1022.4
1727810628.7575274,1022.4
1727810628.9161375,1019.0
1727810629.0699575,1019.0
1727810629.2353437,1020.1
1727810629.35233,1022.7
1727810629.5146124,1022.7
1727810629.669543,1023.9
1727810629.7812352,1023.9
1727810629.8939152,1018.9
1727810630.0512025,1018.9
1727810630.2066982,1023.1
1727810630.3664002,1021.3
